Key;Id;Summary;Priority;Test Type;Resolution;Created;TestRunStatus;Reporter;Assignee;Test Repository Path
CONG-1702;938773;Faturanın karttan reddedilmesi ;Medium;Generic;Done;23/Feb/22 3:48 PM;ABORTED;C9029068;C9029068;/Fatura/Polonya/AkisSenaryolari
CONG-1731;940453;E-Fatura Muhasebeleşmemiş KDV'li SAS'sız Karlılıksız Endirekt Müşteriden Gelen kombinasyonlu faturanın kalemlerine veri girilerek fatura sahibine gönderilmesi;Low;Manual;;24/Feb/22 11:40 AM;TODO;C9029069;C9029069;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1733;940459;E-Fatura Muhasebeleşmemiş KDV'li SAS'sız Karlılıksız Endirekt Müşteriden Gelen kombinasyonlu faturanın mali işler adımında belge no girilmeden onaylanması;Low;Manual;;24/Feb/22 11:46 AM;TODO;C9029069;C9029069;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1734;940465;E-Fatura Muhasebeleşmiş KDV'li SAS'sız Karlılıksız Müşteriden Gelen kombinasyonlu faturanın mali işler adımında belge no girilmeden onaylanması;Low;Manual;;24/Feb/22 11:50 AM;TODO;C9029069;C9029069;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1735;940472;E-Fatura Muhasebeleşmiş KDV'li SAS'sız Karlılıksız Müşteriden Gelen kombinasyonlu faturanın kalemlerine veri girilerek fatura sahibine gönderilmesi;Low;Manual;;24/Feb/22 11:55 AM;TODO;C9029069;C9029069;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1736;940478;"Müşteriden gelen Mali işler adımında geçersiz belge no girilerek ""onay"" butonuna basılması";Medium;Manual;;24/Feb/22 11:59 AM;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1737;940708;"Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";High;Manual;;24/Feb/22 12:25 PM;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1738;940709;Farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;High;Manual;;24/Feb/22 12:28 PM;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1739;940713;"Mali işler adımında geçersiz belge no girilerek ""onay"" butonuna basılması";High;Manual;;24/Feb/22 12:33 PM;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1760;941716;Farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;High;Manual;;24/Feb/22 3:44 PM;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1761;941719;"Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";High;Manual;;24/Feb/22 3:47 PM;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1763;941733;"Mali işler adımında geçersiz belge no girilerek ""onay"" butonuna basılması";High;Manual;;24/Feb/22 3:57 PM;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1764;941746;E-Fatura Muhasebeleşmiş KDV'li SAS'sız Karlılıklı Endirekt kombinasyonlu faturanın mali işler adımında belge no girilmeden onaylanması;Low;Manual;;24/Feb/22 4:06 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1765;941750;E-Fatura Muhasebeleşmiş KDV'li SAS'sız Karlılıklı Endirekt kombinasyonlu faturanın mali işler adımında geçersiz belge no girilerek onaylanması;Low;Manual;;24/Feb/22 4:08 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1767;942163;Farklı kombinasyonlar ile fatura kalemlerinde veri girilerek fatura sahibine gönderilmesi;High;Manual;;24/Feb/22 6:09 PM;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1768;942164;"Endirekt Mali işler adımında belge no girilmeden ""onay"" butonuna basılması";High;Manual;;24/Feb/22 6:10 PM;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1769;942166;"Mali işler adımında geçersiz belge no girilerek ""onay"" butonuna basılması";Medium;Manual;;24/Feb/22 6:13 PM;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1770;942168;E-Fatura Muhasebeleşmiş KDV'li SAS'sız Karlılıklı Endirekt kombinasyonlu faturanın kalemlerine veri girilerek fatura sahibine gönderilmesi;Low;Manual;;24/Feb/22 6:20 PM;TODO;C9029069;C9029069;/Fatura/Turkiye/Pazarlama/AkisSenaryolari
CONG-1772;943733;2.500 EUR üstu bir fatura ile limit testi;Medium;Generic;Done;25/Feb/22 12:08 PM;ABORTED;C9029068;C9029068;/Fatura/Polonya/AkisSenaryolari
CONG-1784;949148;Faturanın başarılı iade akışı - SAP'den iade faturası düzenlendi;Medium;Generic;Done;28/Feb/22 3:45 PM;ABORTED;C9029068;C9029068;/Fatura/Polonya/IadeSenaryolari
CONG-1786;949152;Faturanın ilgili mali işler grubu seçilmeden iade yapılması ;Medium;Generic;Done;28/Feb/22 3:48 PM;ABORTED;C9029068;C9029068;/Fatura/Polonya/IadeSenaryolari
CONG-1787;949157;Faturanın yorum alanı doldurulmadan iade edilmesi;Medium;Generic;Done;28/Feb/22 3:53 PM;ABORTED;C9029068;C9029068;/Fatura/Polonya/IadeSenaryolari
CONG-1789;949179;Faturanın iade ara ekranında doküman eklemeden iade yapılması;Medium;Generic;Done;28/Feb/22 4:09 PM;FAIL;C9029068;C9015107;/Fatura/Polonya/IadeSenaryolari
CONG-1790;949192;Faturanın iade fatura no alanı doldurulmadan iade edilmesi;Medium;Generic;Done;28/Feb/22 4:17 PM;ABORTED;C9029068;C9029068;/Fatura/Polonya/IadeSenaryolari
CONG-1820;951491;Faturanın başarılı iade akışı - SAP'den iade faturası düzenlendi;Medium;Manual;;1.03.2022 12:15;TODO;C9029068;C9029068;/Fatura/Italya/Manuel Testler
CONG-1823;951716;Faturanın başarılı iade akışı - SAP'den iade faturası düzenlendi;Medium;Manual;;1.03.2022 12:41;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/İadeSenaryolari
CONG-1826;952012;Faturanın başarılı iade akışı - SAP'den iade faturası düzenlendi;Medium;Generic;;1.03.2022 14:10;TODO;C9029068;C9029068;/Fatura/Turkiye/Arçelik/IadeSenaryolari
CONG-1827;952036;Faturanın başarılı iade akışı - E-fatura portaldan reddedildi.;Medium;Generic;;1.03.2022 14:32;TODO;C9029068;C9029068;/Fatura/Turkiye/Arçelik/IadeSenaryolari
CONG-1828;952040;Faturanın başarılı iade akışı - E-fatura portalden reddedildi.;Medium;Generic;;1.03.2022 14:38;TODO;C9029068;C9029068;/Fatura/Turkiye/Arçelik/IadeSenaryolari
CONG-1829;952059;Faturanın başarılı iade akışı - E-fatura portalden reddedildi.;Medium;Manual;;1.03.2022 14:52;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/İadeSenaryolari
CONG-1830;952060;Faturanın başarılı iade akışı - E-fatura portalden reddedildi.;Medium;Manual;;1.03.2022 14:55;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/İadeSenaryolari
CONG-1831;952066;Faturanın başarılı iade akışı - E-fatura portalden reddedildi.;Medium;Manual;;1.03.2022 15:07;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/İadeSenaryolari
CONG-1833;952092;Faturanın başarılı iade akışı - E-fatura portalden reddedildi.;Medium;Generic;;1.03.2022 15:26;TODO;C9029068;C9029068;/Fatura/Turkiye/Arçelik/IadeSenaryolari
CONG-1840;952324;Faturanın başarılı iade akışı - SAP'den iade faturası düzenlendi;Medium;Generic;;1.03.2022 15:51;TODO;C9029068;C9029068;/Fatura/Turkiye/Arçelik/IadeSenaryolari
CONG-1841;952325;Faturanın başarılı iade akışı - SAP'den iade faturası düzenlendi;Medium;Generic;;1.03.2022 15:51;TODO;C9029068;C9029068;/Fatura/Turkiye/Arçelik/IadeSenaryolari
CONG-1842;952329;Faturanın başarılı iade akışı - SAP'den iade faturası düzenlendi;Medium;Manual;;1.03.2022 15:54;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/İadeSenaryolari
CONG-1843;952330;Faturanın başarılı iade akışı - SAP'den iade faturası düzenlendi;Medium;Manual;;1.03.2022 15:55;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/İadeSenaryolari
CONG-1849;952345;Faturanın başarılı iade akışı - KEP'ten iade edildi;Medium;Generic;;1.03.2022 16:05;TODO;C9029068;C9029068;/Fatura/Turkiye/Arçelik/IadeSenaryolari
CONG-1851;952346;Faturanın başarılı iade akışı - KEP'ten iade edildi;Medium;Generic;;1.03.2022 16:07;TODO;C9029068;C9029068;/Fatura/Turkiye/Arçelik/IadeSenaryolari
CONG-1852;952347;Faturanın başarılı iade akışı - KEP'ten iade edildi;Medium;Generic;;1.03.2022 16:07;TODO;C9029068;C9029068;/Fatura/Turkiye/Arçelik/IadeSenaryolari
CONG-1853;952352;Faturanın başarılı iade akışı - KEP'ten iade edildi;Medium;Manual;;1.03.2022 16:11;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/İadeSenaryolari
CONG-1854;952354;Faturanın başarılı iade akışı - KEP'ten iade edildi;Medium;Manual;;1.03.2022 16:12;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/İadeSenaryolari
CONG-1855;952355;Faturanın başarılı iade akışı - KEP'ten iade edildi;Medium;Manual;;1.03.2022 16:12;TODO;C9029068;C9029068;/Fatura/Turkiye/Pazarlama/İadeSenaryolari
CONG-1872;954694;Faturanin Mali Yil Alani Doldurulmadan Iade Edilmesi;Medium;Generic;Done;2.03.2022 16:03;TODO;C9029068;C9029068;/Fatura/Polonya/IadeSenaryolari
CONG-1873;955010;Faturanin Mali İsler Adiminda Iadeden Vazgecilmesi;Medium;Generic;Done;2.03.2022 16:17;TODO;C9029068;C9029068;/Fatura/Polonya/IadeSenaryolari
CONG-1883;956736;Türkiye kullanıcısı ile Otopark/Eğitim tipinde bir masraf oluşturulması senaryosunun test otomasyonu;High;Generic;Done;3.03.2022 14:12;PASS;C9011306;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-1884;956744;Masraf tipi Yemek için zorunlu alanlar kontrol senaryosu ;Medium;Generic;Done;3.03.2022 14:17;PASS;C9011306;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/ZorunluAlanKontrolSenaryoları
CONG-1885;956747;Masraf tipi Yazılım-Uygulama için zorunlu alanlar kontrol senaryosu ;Medium;Generic;Done;3.03.2022 14:18;PASS;C9011306;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/ZorunluAlanKontrolSenaryoları
CONG-1886;956751;Masraf tipi Toplu Taşıma için zorunlu alanlar kontrol senaryosu ;Medium;Generic;Done;3.03.2022 14:20;PASS;C9011306;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/ZorunluAlanKontrolSenaryoları
CONG-1890;956761;Türkiye kullanıcısı ile Yemek/Eğitim tipinde bir masraf oluşturulması senaryosunun test otomasyonu;High;Generic;Done;3.03.2022 14:30;PASS;C9011306;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-1891;956762;Türkiye kullanıcısı ile Otopark/Mesai tipinde bir masraf oluşturulması senaryosunun test otomasyonu;High;Generic;Done;3.03.2022 14:32;PASS;C9011306;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-1893;956764;Masraf tipi Posta/Kargo/İletişim için zorunlu alanlar kontrol senaryosu ;Medium;Generic;Done;3.03.2022 14:33;PASS;C9011306;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/ZorunluAlanKontrolSenaryoları
CONG-1894;956765;Masraf tipi Otopark için zorunlu alanlar kontrol senaryosu ;Medium;Generic;Done;3.03.2022 14:34;PASS;C9011306;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/ZorunluAlanKontrolSenaryoları
CONG-1895;956768;Masraf tipi Adblue için zorunlu alanlar kontrol senaryosu ;Medium;Generic;Done;3.03.2022 14:35;PASS;C9011306;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/ZorunluAlanKontrolSenaryoları
CONG-1897;956779;Türkiye kullanıcısı ile Toplu Taşıma/Toplantı tipinde bir masraf oluşturulması senaryosunun test otomasyonu;High;Generic;Done;3.03.2022 14:40;PASS;C9011306;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-1898;956781;Yemek masraf tipi için limit değeri kontrol senaryosu;Medium;Generic;Done;3.03.2022 14:41;PASS;C9011306;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/LimitSenaryolari
CONG-1902;956788;Türkiye kullanıcısı ile Yazılım-Uygulama/Genel tipinde bir masraf oluşturulması senaryosunun test otomasyonu;High;Generic;Done;3.03.2022 14:45;PASS;C9011306;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-1903;956789;Masraf kategorisi seçilmeden Kaydet butonuna tıklandığında Masraf Kategorisi zorunlu alanının kontrol senaryosu;Medium;Generic;Done;3.03.2022 14:45;PASS;C9011306;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/ZorunluAlanKontrolSenaryoları
CONG-1906;957016;Türkiye kullanıcısı ile Yemek/Toplantı tipinde bir masraf oluşturulması senaryosunun test otomasyonu;High;Generic;Done;3.03.2022 15:10;PASS;C9011306;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-1911;957314;İş Kazası İzin Talebinin Onaylanması(Günlük) (Mavi/Beyaz Yaka);Medium;Generic;Done;3.03.2022 16:34;PASS;C9012751;C9013628;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1940;958241;Fatura Kalem Bölme Fonksiyonları;Low;Generic;Done;4.03.2022 10:06;TODO;C9013469;C9013469;/Fatura/Polonya/KontrolSenaryolari
CONG-1946;959480;Ekler Kısmında 3 Farklı Tipte Dosya Yüklemesi Yapılması;Low;Generic;Done;4.03.2022 15:44;TODO;C9013469;C9013469;/Fatura/Polonya/KontrolSenaryolari
CONG-1949;960640;Sendikal İzin Talebinin Onaylanması(Günlük) (Beyaz Yaka);Medium;Generic;Done;6.03.2022 18:16;PASS;C9012751;C9012751;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1950;960641;Günlük Nikah İzin Talebinin Onaylanması (Beyaz Yaka);Medium;Generic;Done;6.03.2022 18:20;PASS;C9012751;C9012751;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1951;960642;Evlilik İzni Talebinin Onaylanması (Beyaz Yaka);Medium;Generic;Done;6.03.2022 18:22;PASS;C9012751;C9012751;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1952;960643;Doktor Kontrolü İzin Talebinin Onaylanması (Mavi/Beyaz Yaka);Medium;Generic;Done;6.03.2022 18:23;PASS;C9012751;C9015118;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1953;960644;Mahkeme İzni Talebinin Onaylanması(Günlük)(Mavi/Beyaz Yaka);Medium;Generic;Done;6.03.2022 18:24;PASS;C9012751;C9012751;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1954;960645;1.Derece Ölüm İzni Talebinin Onaylanması (Beyaz Yaka);Medium;Generic;Done;6.03.2022 18:39;PASS;C9012751;C9012751;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1955;960646;Kan Verme İzin Talebinin Onaylanması(Günlük)(Beyaz Yaka);Medium;Generic;Done;6.03.2022 18:58;PASS;C9012751;C9012751;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1956;960647;Babalık İzin Talebinin Onaylanması (Beyaz Yaka);Medium;Generic;Done;6.03.2022 18:59;PASS;C9012751;C9015118;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1959;961717;Ekler Kısmında Dosya Boyut Sınırının Aşılması;Low;Generic;Done;7.03.2022 10:45;FAIL;C9013469;C9013469;/Fatura/Polonya/KontrolSenaryolari
CONG-1960;961628;İhtiyati Askerlik İzin Talebinin Onaylanması (Beyaz Yaka);Medium;Generic;Done;7.03.2022 10:47;PASS;C9013628;C9013628;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1961;961631;Engelli Çocuk Hastalık İzin Talebinin Onaylanması (Beyaz Yaka);Medium;Generic;Done;7.03.2022 10:49;PASS;C9013628;C9015118;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1962;961633;Ölüm izni talebinin onaylanması(2.Derece) (Beyaz Yaka);Medium;Generic;Done;7.03.2022 10:52;PASS;C9013628;C9015118;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1963;961736;Faturanın Fatura Sahibi Alanı Boş Bırakılarak Fatura Sahibine Gönderilmesi;Low;Generic;Done;7.03.2022 10:57;EXECUTING;C9013469;C9013469;/Fatura/Polonya/KontrolSenaryolari
CONG-1964;962455;Sendikal İzin Talebinin Onaylanması(Saatlik) (Beyaz Yaka);Medium;Generic;Done;7.03.2022 14:34;PASS;C9013628;C9015118;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1965;962723;İş Kazası İzin Talebinin Onaylanması(Saatlik)(Mavi/Beyaz Yaka);Medium;Generic;Done;7.03.2022 15:36;PASS;C9013628;C9013628;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1971;963816;Hastalık İzninin Onaylanması (Saatlik)(Mavi/Beyaz Yaka);Medium;Generic;Done;7.03.2022 23:43;PASS;C9013628;C9013628;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1972;963817;Ücretsiz İzin Talebinin Onaylanması(Günlük)(Beyaz Yaka);Medium;Generic;Done;7.03.2022 23:58;PASS;C9013628;C9013628;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1973;963829;Ücretsiz İzin Talebinin Onaylanması(Saatlik)(Beyaz Yaka);Medium;Generic;Done;8.03.2022 00:29;PASS;C9013628;C9013628;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1975;963838;Kan Verme İzin Talebinin Onaylanması(Saatlik)(Beyaz Yaka);Medium;Generic;Done;8.03.2022 00:50;PASS;C9013628;C9015118;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1976;963847;Mahkeme İzni Talebinin Onaylanması(Saatlik)(Mavi/Beyaz Yaka);Medium;Generic;Done;8.03.2022 01:29;PASS;C9013628;C9013628;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1980;964269;Yıllık İzin Talebinin Reddedilmesi (Beyaz Yaka);Blocker;Generic;Done;8.03.2022 09:51;PASS;C9013628;C9015118;/HRangers/İzinlerim/Turkiye/Regresyon
CONG-1981;964298;İki onaycılı talebin 2.onaycı'dan reddedilmesi(Saatlik) (Beyaz Yaka);High;Generic;Done;8.03.2022 10:05;PASS;C9013628;C9015118;/HRangers/İzinlerim/Turkiye/Regresyon
CONG-1985;964446;Anasayfada Türkçe Dil Seçeneği Kontrolü (Mavi/Beyaz Yaka);Low;Generic;Done;8.03.2022 10:31;PASS;C9013628;C9015118;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1988;964486;Ek belge yüklerken maksimum boyut sınırının aşılması;Low;Manual;Done;8.03.2022 11:05;PASS;C9013628;C9012751;/HRangers/İzinlerim/Global
CONG-1989;964717;Kullanıcı taleplerim ekranında filtreleme özelliğinin kontrolü (Mavi/Beyaz Yaka);Medium;Generic;Done;8.03.2022 11:34;PASS;C9013628;C9015118;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1990;964727;Kullanıcı taleplerim ekranında sıralama özelliğinin kontrolü;Medium;Manual;Done;8.03.2022 11:38;PASS;C9013628;C9012751;/HRangers/İzinlerim/Global
CONG-1992;964769;Anasayfada İngilizce Dil Seçeneği Kontrolü (Mavi/Beyaz Yaka);Medium;Generic;Done;8.03.2022 12:13;PASS;C9013628;C9015118;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-1998;964929;Faturanin Fatura Sahibindeyken Hiyerarsi Sorumlusuna Gonderilmesi;Medium;Generic;Done;8.03.2022 13:31;ABORTED;C9029068;C9029068;/Fatura/Polonya/AkisSenaryolari
CONG-1999;964932;Faturanin Fatura Sahibindeyken Fatura Sahibine Gonderilmesi;Medium;Generic;Done;8.03.2022 13:32;ABORTED;C9029068;C9029068;/Fatura/Polonya/AkisSenaryolari
CONG-2000;964936;Yıllık izin bakiyesinin eksiye düşmesi (Beyaz Yaka);High;Manual;Done;8.03.2022 13:37;PASS;C9013628;C9012751;/HRangers/İzinlerim/Turkiye/Regresyon
CONG-2001;965126;Yönetici onayı olmayan izinlerde, reddedildiğinde yöneticiye bildirim gitmesi;Low;Manual;Done;8.03.2022 13:40;PASS;C9012751;C9012751;/HRangers/İzinlerim/Global
CONG-2002;964943;Onaylanan iznin bildirim kontrolü;Medium;Manual;Done;8.03.2022 13:41;PASS;C9013628;C9012751;/HRangers/İzinlerim/Global
CONG-2004;964970;Yönetici izin onayları ekranında isimle aratma (Mavi/Beyaz Yaka);Medium;Generic;Done;8.03.2022 14:04;PASS;C9013628;C9015118;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-2027;967880;Fatura Arama Ekraninda Gecerli Fatura Fiyati Yazilmasi;Low;Generic;Done;9.03.2022 16:01;FAIL;C9013469;C9013469;/Fatura/Polonya/KontrolSenaryolari
CONG-2032;968149;Türkiye Kullanıcısı ile Adblue/Genel tipinde bir masraf oluşturulması;High;Generic;Done;9.03.2022 16:47;PASS;C9013627;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-2033;968152;Türkiye Kullanıcısı ile Köprü,Otoyol/Toplantı tipinde bir masraf oluşturulması;High;Generic;Done;9.03.2022 16:48;PASS;C9013627;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-2034;968164;Türkiye Kullanıcısı ile Yakıt/Eğitim/LPG tipinde bir masraf oluşturulması;High;Generic;Done;9.03.2022 17:03;PASS;C9013627;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-2035;968177;Türkiye Kullanıcısı ile Yakıt/Mesai/Dizel tipinde bir masraf oluşturulması;High;Generic;Done;9.03.2022 17:08;PASS;C9013627;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-2036;968183;Türkiye Kullanıcısı ile Yakıt/Toplantı/Benzin tipinde bir masraf oluşturulması;High;Generic;Done;9.03.2022 17:13;PASS;C9013627;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-2037;968184;Türkiye Kullanıcısı ile Posta/Genel tipinde bir masraf oluşturulması;High;Generic;Done;9.03.2022 17:15;PASS;C9013627;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-2038;968186;Türkiye Kullanıcısı ile Köprü,Otoyol/Eğitim tipinde bir masraf oluşturulması;High;Generic;Done;9.03.2022 17:17;PASS;C9013627;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-2039;968187;Türkiye Kullanıcısı ile Köprü,Otoyol/Mesai tipinde bir masraf oluşturulması;High;Generic;Done;9.03.2022 17:20;PASS;C9013627;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-2040;968188;Türkiye Kullanıcısı ile Taksi/Toplantı tipinde bir masraf oluşturulması;High;Generic;Done;9.03.2022 17:23;PASS;C9013627;C9015107;/Masraf/Turkiye-Arçelik A.Ş/RegresyonSeti/AkisSenaryolari
CONG-2041;968393;Yönetici izin onay ekranında listeleme kontrolü (Mavi/Beyaz Yaka);Low;Generic;Done;10.03.2022 01:22;PASS;C9013628;C9015118;/HRangers/İzinlerim/Turkiye/Kontrol
CONG-2193;908993;Merkez Onay Akışı Senaryosu(Yöneticinin Reddetmesi - Grup Yöneticisi Olmayan);Medium;Manual;Done;10/Feb/22 3:51 PM;PASS;26074464;C9013624;/BoldPilot/PaymentTermChange/ContractBased/MerkezOnayAkıs
CONG-2194;812466;Connecta Üzerinden Oluşturulmuş Talebin Onay Akışı Sonrası Son halinin Görüntülenme İşlemi;High;Generic;Done;30/Dec/21 11:36 AM;PASS;26074464;C9013624;/BoldPilot/PaymentTermChange/ContractBased/MerkezOnayAkıs/RegresyonSeti
